,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
965,0,1.42630935,0.78,0.048,0,18,Esi2023femaleGene17496
966,0,1.398739698,0.71,0.095,0,18,Esi2023femaleGene28032
967,0,1.3739267,0.748,0.123,0,18,Esi2023femaleGene03754
968,0,1.3509517,0.639,0.015,0,18,Esi2023femaleGene03793
969,0,1.35008602,0.805,0.104,0,18,Esi2023femaleGene00161
970,0,1.340841921,0.776,0.022,0,18,Esi2023femaleGene20994
971,0,1.311772569,0.719,0.068,0,18,Esi2023femaleGene14135
972,0,1.284833938,0.565,0.061,0,18,Esi2023femaleGene23404
973,0,1.266494634,0.629,0.006,0,18,Esi2023femaleGene13229
974,0,1.211418107,0.525,0.012,0,18,Esi2023femaleGene19544
975,0,1.205818585,0.528,0.067,0,18,Esi2023femaleGene08560
976,0,1.180567146,0.762,0.082,0,18,Esi2023femaleGene05015
977,0,1.171299008,0.608,0.018,0,18,Esi2023femaleGene10630
978,0,1.122795719,0.647,0.107,0,18,Esi2023femaleGene34365
979,0,1.11134061,0.619,0.018,0,18,Esi2023femaleGene30154
980,0,1.097937677,0.654,0.029,0,18,Esi2023femaleGene17494
981,0,1.077443253,0.687,0.076,0,18,Esi2023femaleGene18461
982,0,1.059266374,0.725,0.096,0,18,Esi2023femaleGene18873
983,0,1.044796975,0.624,0.067,0,18,Esi2023femaleGene27338
984,0,1.043504241,0.598,0.038,0,18,Esi2023femaleGene32806
985,0,1.03523832,0.575,0.017,0,18,Esi2023femaleGene29057
986,0,1.032198817,0.522,0.036,0,18,Esi2023femaleGene09586
987,0,1.026168061,0.624,0.046,0,18,Esi2023femaleGene31540
988,0,1.007777107,0.546,0.041,0,18,Esi2023femaleGene34655
989,0,1.004852804,0.614,0.069,0,18,Esi2023femaleGene04092
990,0,0.998076141,0.614,0.039,0,18,Esi2023femaleGene30987
991,0,0.983772211,0.608,0.017,0,18,Esi2023femaleGene29365
992,0,0.980108355,0.556,0.046,0,18,Esi2023femaleGene18790
993,0,0.957428043,0.632,0.088,0,18,Esi2023femaleGene26377
994,0,0.92242262,0.642,0.057,0,18,Esi2023femaleGene01148
995,0,0.921661674,0.594,0.085,0,18,Esi2023femaleGene19370
996,0,0.89920011,0.768,0.137,0,18,Esi2023femaleGene31639
997,0,0.895644925,0.53,0.008,0,18,Esi2023femaleGene12577
998,0,0.884556764,0.669,0.107,0,18,Esi2023femaleGene15600
999,0,0.883270147,0.666,0.073,0,18,Esi2023femaleGene00942
1000,0,0.874631374,0.576,0.107,0,18,Esi2023femaleGene30018
1001,0,0.871113704,0.609,0.063,0,18,Esi2023femaleGene26749
1002,0,0.869566539,0.588,0.036,0,18,Esi2023femaleGene10979
1003,0,0.852915023,0.616,0.067,0,18,Esi2023femaleGene29953
1004,0,0.847829189,0.654,0.111,0,18,Esi2023femaleGene12299
1005,0,0.842588066,0.531,0.038,0,18,Esi2023femaleGene31279
1006,0,0.80258683,0.522,0.052,0,18,Esi2023femaleGene06806
1007,0,0.790603446,0.52,0.035,0,18,Esi2023femaleGene20990
1008,0,0.766601318,0.588,0.108,0,18,Esi2023femaleGene21674
1009,0,0.761266584,0.52,0.051,0,18,Esi2023femaleGene17564
1010,0,0.750398799,0.523,0.054,0,18,Esi2023femaleGene29204
1011,0,0.732270378,0.512,0.039,0,18,Esi2023femaleGene26554
1012,0,0.693007247,0.541,0.046,0,18,Esi2023femaleGene20687
1013,0,0.6305138,0.565,0.074,0,18,Esi2023femaleGene07975
1014,1.48E-302,2.27792572,0.969,0.471,4.66E-298,18,Esi2023femaleGene21438
1015,6.62E-290,0.79550049,0.634,0.138,2.09E-285,18,Esi2023femaleGene32335
1016,3.70E-285,0.784306333,0.618,0.126,1.17E-280,18,Esi2023femaleGene30750
1017,1.63E-283,0.618531922,0.503,0.086,5.15E-279,18,Esi2023femaleGene17606
1018,1.44E-261,0.72637583,0.641,0.144,4.54E-257,18,Esi2023femaleGene28165
1019,2.56E-252,0.763020403,0.596,0.133,8.08E-248,18,Esi2023femaleGene33112
1020,2.61E-239,0.983405367,0.666,0.171,8.22E-235,18,Esi2023femaleGene16567
1021,1.62E-223,0.642348952,0.649,0.16,5.11E-219,18,Esi2023femaleGene15529
1022,4.75E-219,0.721904287,0.664,0.185,1.50E-214,18,Esi2023femaleGene30094
1023,4.53E-209,0.752207876,0.699,0.201,1.43E-204,18,Esi2023femaleGene18664
1024,1.27E-202,0.595058833,0.545,0.131,4.01E-198,18,Esi2023femaleGene00080
1025,1.88E-200,0.654558263,0.621,0.163,5.92E-196,18,Esi2023femaleGene31640
1026,6.53E-194,0.803499451,0.781,0.246,2.06E-189,18,Esi2023femaleGene14124
1027,1.48E-193,0.371415525,0.695,0.188,4.66E-189,18,Esi2023femaleGene23321
1028,2.52E-190,1.008807157,0.627,0.195,7.92E-186,18,Esi2023femaleGene21807
1029,1.11E-185,0.625750844,0.583,0.156,3.50E-181,18,Esi2023femaleGene07198
1030,7.09E-176,0.88830222,0.724,0.26,2.23E-171,18,Esi2023femaleGene30122
1031,7.86E-174,0.498652222,0.568,0.146,2.48E-169,18,Esi2023femaleGene18130
1032,5.90E-173,0.546313952,0.503,0.126,1.86E-168,18,Esi2023femaleGene00364
1033,2.69E-163,0.622886719,0.561,0.161,8.48E-159,18,Esi2023femaleGene12915
1034,7.12E-163,0.966147127,0.709,0.25,2.24E-158,18,Esi2023femaleGene28593
1035,5.73E-156,2.000427981,0.641,0.258,1.81E-151,18,Esi2023femaleGene16903
1036,1.50E-147,0.599538049,0.598,0.188,4.72E-143,18,Esi2023femaleGene25845
1037,5.09E-144,0.702995946,0.573,0.184,1.60E-139,18,Esi2023femaleGene19149
1038,7.29E-143,0.70770738,0.925,0.454,2.30E-138,18,Esi2023femaleGene15557
1039,2.05E-139,0.908622456,0.75,0.349,6.45E-135,18,Esi2023femaleGene05244
1040,5.50E-137,0.956368114,0.727,0.327,1.73E-132,18,Esi2023femaleGene08489
1041,2.00E-136,0.502602726,0.801,0.318,6.31E-132,18,Esi2023femaleGene15560
1042,7.66E-135,0.755710893,0.682,0.276,2.41E-130,18,Esi2023femaleGene18058
1043,6.92E-134,0.583727418,0.912,0.444,2.18E-129,18,Esi2023femaleGene15556
1044,1.30E-132,0.871370363,0.536,0.18,4.09E-128,18,Esi2023femaleGene09034
1045,1.56E-129,1.472079904,0.5,0.163,4.92E-125,18,Esi2023femaleGene31185
1046,3.15E-128,0.713897677,0.659,0.244,9.93E-124,18,Esi2023femaleGene24890
1047,6.66E-125,0.620647731,0.629,0.227,2.10E-120,18,Esi2023femaleGene30182
1048,6.02E-120,0.996459968,0.647,0.273,1.90E-115,18,Esi2023femaleGene25372
1049,2.50E-118,0.471723866,0.531,0.172,7.86E-114,18,Esi2023femaleGene32432
1050,4.67E-118,0.550830033,0.579,0.21,1.47E-113,18,Esi2023femaleGene17713
1051,2.38E-113,0.845668534,0.656,0.263,7.50E-109,18,Esi2023femaleGene05857
1052,4.49E-109,0.501121194,0.682,0.276,1.42E-104,18,Esi2023femaleGene08586
1053,5.69E-106,0.692221262,0.864,0.511,1.79E-101,18,Esi2023femaleGene17743
1054,1.47E-105,0.649469123,0.825,0.455,4.64E-101,18,Esi2023femaleGene05073
1055,5.23E-105,0.759051723,0.942,0.722,1.65E-100,18,Esi2023femaleGene17425
1056,3.93E-104,0.479987382,0.528,0.186,1.24E-99,18,Esi2023femaleGene07889
1057,1.57E-103,0.768346451,0.945,0.705,4.94E-99,18,Esi2023femaleGene27616
1058,7.87E-102,1.120271876,0.7,0.344,2.48E-97,18,Esi2023femaleGene32519
1059,4.84E-98,0.878382802,0.623,0.268,1.53E-93,18,Esi2023femaleGene07247
1060,8.07E-97,0.459134692,0.561,0.208,2.54E-92,18,Esi2023femaleGene16230
1061,8.74E-95,0.418298249,0.543,0.197,2.75E-90,18,Esi2023femaleGene24674
1062,3.13E-94,0.325013458,0.707,0.301,9.87E-90,18,Esi2023femaleGene27676
1063,5.84E-93,1.065494866,0.914,0.707,1.84E-88,18,Esi2023femaleGene32518
1064,1.79E-92,0.655775089,0.952,0.784,5.64E-88,18,Esi2023femaleGene13093
1065,4.17E-85,0.497170024,0.56,0.225,1.31E-80,18,Esi2023femaleGene00943
1066,4.94E-84,0.84803012,0.646,0.314,1.56E-79,18,Esi2023femaleGene16722
1067,2.40E-83,0.429149318,0.566,0.23,7.55E-79,18,Esi2023femaleGene15024
1068,2.43E-83,0.516289963,0.659,0.31,7.65E-79,18,Esi2023femaleGene18742
1069,1.50E-82,0.388318534,0.512,0.189,4.72E-78,18,Esi2023femaleGene34032
1070,2.66E-80,0.613950422,0.987,0.864,8.39E-76,18,Esi2023femaleGene32063
1071,2.07E-77,0.555138802,0.78,0.472,6.51E-73,18,Esi2023femaleGene20434
1072,8.18E-77,0.411775388,0.589,0.251,2.58E-72,18,Esi2023femaleGene10633
1073,6.37E-76,0.711306307,0.818,0.528,2.01E-71,18,Esi2023femaleGene28379
1074,4.93E-75,0.655039178,0.916,0.713,1.55E-70,18,Esi2023femaleGene17818
1075,2.25E-74,0.647642149,0.924,0.678,7.08E-70,18,Esi2023femaleGene27334
1076,6.44E-74,0.527143271,0.791,0.463,2.03E-69,18,Esi2023femaleGene15498
1077,8.82E-74,0.711441197,0.523,0.231,2.78E-69,18,Esi2023femaleGene00062
1078,1.10E-72,0.552380633,0.983,0.841,3.46E-68,18,Esi2023femaleGene10205
1079,1.89E-72,0.566787424,0.944,0.708,5.94E-68,18,Esi2023femaleGene30495
1080,3.20E-72,0.429922752,0.565,0.247,1.01E-67,18,Esi2023femaleGene22762
1081,2.24E-71,0.42593987,0.56,0.241,7.06E-67,18,Esi2023femaleGene22013
1082,3.71E-71,0.581456685,0.902,0.659,1.17E-66,18,Esi2023femaleGene17939
1083,9.73E-71,0.537200827,0.833,0.513,3.07E-66,18,Esi2023femaleGene33777
1084,1.26E-70,0.476135779,0.786,0.439,3.97E-66,18,Esi2023femaleGene02690
1085,1.11E-69,0.560295424,0.97,0.809,3.50E-65,18,Esi2023femaleGene21817
1086,2.22E-69,0.368649883,0.515,0.215,6.99E-65,18,Esi2023femaleGene18369
1087,9.67E-68,0.53902114,0.922,0.673,3.05E-63,18,Esi2023femaleGene23334
1088,2.27E-67,0.559627152,0.921,0.677,7.14E-63,18,Esi2023femaleGene16761
1089,5.01E-66,0.520374074,0.861,0.559,1.58E-61,18,Esi2023femaleGene03748
1090,5.60E-66,0.397139446,0.651,0.322,1.77E-61,18,Esi2023femaleGene01377
1091,4.04E-65,0.520124908,0.935,0.73,1.27E-60,18,Esi2023femaleGene01416
1092,5.84E-64,0.423314399,0.671,0.344,1.84E-59,18,Esi2023femaleGene25298
1093,5.58E-63,0.322626393,0.881,0.496,1.76E-58,18,Esi2023femaleGene24857
1094,2.37E-61,0.512467733,0.944,0.766,7.48E-57,18,Esi2023femaleGene33257
1095,1.74E-59,0.492950896,0.94,0.722,5.49E-55,18,Esi2023femaleGene33395
1096,2.41E-59,0.478754441,0.945,0.658,7.58E-55,18,Esi2023femaleGene22506
1097,6.59E-59,0.529182719,0.896,0.682,2.08E-54,18,Esi2023femaleGene10293
1098,1.39E-57,0.47827924,0.95,0.782,4.39E-53,18,Esi2023femaleGene07636
1099,1.70E-57,0.494704896,0.947,0.757,5.35E-53,18,Esi2023femaleGene22751
1100,1.46E-56,0.516383948,0.901,0.647,4.60E-52,18,Esi2023femaleGene15227
1101,4.93E-56,0.458185367,0.921,0.666,1.55E-51,18,Esi2023femaleGene03026
1102,1.13E-55,0.485452496,0.911,0.695,3.55E-51,18,Esi2023femaleGene25049
1103,1.90E-55,0.28959357,0.531,0.241,5.99E-51,18,Esi2023femaleGene17510
1104,4.57E-55,0.309174834,0.619,0.296,1.44E-50,18,Esi2023femaleGene34512
1105,3.07E-54,0.495412599,0.942,0.796,9.67E-50,18,Esi2023femaleGene28810
1106,4.95E-54,0.456839307,0.922,0.723,1.56E-49,18,Esi2023femaleGene33090
1107,9.72E-54,0.430148641,0.879,0.615,3.06E-49,18,Esi2023femaleGene22629
1108,2.61E-53,0.478047542,0.93,0.717,8.24E-49,18,Esi2023femaleGene10746
1109,4.79E-53,0.485453537,0.982,0.835,1.51E-48,18,Esi2023femaleGene15194
1110,1.69E-52,0.486218925,0.945,0.747,5.31E-48,18,Esi2023femaleGene22849
1111,5.94E-52,0.476071093,0.945,0.774,1.87E-47,18,Esi2023femaleGene04940
1112,1.20E-51,0.291699657,0.55,0.258,3.77E-47,18,Esi2023femaleGene18877
1113,2.42E-51,0.443226766,0.927,0.695,7.61E-47,18,Esi2023femaleGene10342
1114,1.74E-50,0.456611893,0.937,0.776,5.47E-46,18,Esi2023femaleGene04941
1115,1.91E-50,0.3358443,0.618,0.322,6.03E-46,18,Esi2023femaleGene23315
1116,1.04E-49,0.46877193,0.969,0.816,3.28E-45,18,Esi2023femaleGene32060
1117,7.74E-49,0.413441655,0.767,0.489,2.44E-44,18,Esi2023femaleGene04599
1118,1.54E-47,0.458071553,0.935,0.75,4.85E-43,18,Esi2023femaleGene21095
1119,1.93E-47,0.274542698,0.52,0.247,6.08E-43,18,Esi2023femaleGene10515
1120,1.56E-46,0.321941377,0.56,0.281,4.91E-42,18,Esi2023femaleGene01193
1121,3.62E-46,0.416048699,0.901,0.662,1.14E-41,18,Esi2023femaleGene25486
1122,5.63E-46,0.50243971,0.781,0.506,1.77E-41,18,Esi2023femaleGene18193
1123,5.73E-46,0.441701517,0.957,0.808,1.81E-41,18,Esi2023femaleGene19196
1124,4.72E-45,0.395035654,0.889,0.617,1.49E-40,18,Esi2023femaleGene07896
1125,5.42E-45,0.416593035,0.925,0.726,1.71E-40,18,Esi2023femaleGene14522
1126,3.86E-43,0.294205615,0.588,0.307,1.22E-38,18,Esi2023femaleGene27246
1127,1.12E-42,0.542041098,0.873,0.589,3.52E-38,18,Esi2023femaleGene21264
1128,1.25E-42,0.455429766,0.964,0.801,3.92E-38,18,Esi2023femaleGene11500
1129,5.66E-42,0.40860253,0.942,0.766,1.78E-37,18,Esi2023femaleGene15581
1130,3.95E-41,0.390103079,0.922,0.688,1.24E-36,18,Esi2023femaleGene08665
1131,1.06E-40,0.4085933,0.937,0.787,3.34E-36,18,Esi2023femaleGene14385
1132,1.53E-40,0.425276716,0.854,0.638,4.82E-36,18,Esi2023femaleGene10096
1133,1.72E-40,0.287427347,0.502,0.259,5.42E-36,18,Esi2023femaleGene18741
1134,2.14E-39,0.374466133,0.921,0.722,6.76E-35,18,Esi2023femaleGene11367
1135,1.22E-38,0.428972824,0.752,0.498,3.84E-34,18,Esi2023femaleGene13734
1136,4.57E-38,0.364482058,0.841,0.6,1.44E-33,18,Esi2023femaleGene02594
1137,6.46E-38,0.35450801,0.935,0.721,2.04E-33,18,Esi2023femaleGene21400
1138,7.53E-38,0.270443694,0.666,0.376,2.37E-33,18,Esi2023femaleGene08654
1139,7.71E-36,0.365798861,0.907,0.694,2.43E-31,18,Esi2023femaleGene02831
1140,2.25E-34,0.339857485,0.978,0.858,7.10E-30,18,Esi2023femaleGene27779
1141,3.67E-34,0.36733691,0.954,0.827,1.15E-29,18,Esi2023femaleGene33069
1142,5.52E-34,0.393455648,0.911,0.715,1.74E-29,18,Esi2023femaleGene00276
1143,7.53E-32,0.306788607,0.743,0.498,2.37E-27,18,Esi2023femaleGene02848
1144,1.53E-31,0.333089459,0.851,0.613,4.83E-27,18,Esi2023femaleGene28458
1145,1.78E-31,0.350763948,0.947,0.746,5.60E-27,18,Esi2023femaleGene19861
1146,4.89E-31,0.363986631,0.901,0.722,1.54E-26,18,Esi2023femaleGene34164
1147,1.96E-30,0.264929506,0.667,0.404,6.17E-26,18,Esi2023femaleGene31547
1148,2.27E-30,0.297305233,0.934,0.745,7.17E-26,18,Esi2023femaleGene02832
1149,2.92E-30,0.283495011,0.68,0.437,9.20E-26,18,Esi2023femaleGene22610
1150,2.79E-29,0.264895335,0.656,0.408,8.78E-25,18,Esi2023femaleGene07407
1151,3.97E-29,0.284905415,0.922,0.692,1.25E-24,18,Esi2023femaleGene24654
1152,4.80E-29,0.603798621,0.808,0.639,1.51E-24,18,Esi2023femaleGene13841
1153,9.43E-29,0.312636527,0.935,0.779,2.97E-24,18,Esi2023femaleGene03884
1154,3.05E-28,0.281845844,0.846,0.606,9.59E-24,18,Esi2023femaleGene14911
1155,4.23E-27,0.336906919,0.922,0.775,1.33E-22,18,Esi2023femaleGene11328
1156,7.58E-27,0.286184459,0.899,0.664,2.39E-22,18,Esi2023femaleGene25724
1157,1.54E-25,0.277778014,0.902,0.665,4.87E-21,18,Esi2023femaleGene25810
1158,2.32E-25,0.288983501,0.901,0.714,7.31E-21,18,Esi2023femaleGene09129
1159,1.57E-24,0.28478095,0.965,0.81,4.95E-20,18,Esi2023femaleGene20775
1160,2.14E-24,0.260916609,0.925,0.743,6.75E-20,18,Esi2023femaleGene17366
1161,1.24E-23,0.262820577,0.873,0.658,3.91E-19,18,Esi2023femaleGene26310
1162,2.65E-22,0.250983112,0.897,0.687,8.35E-18,18,Esi2023femaleGene12684
1163,8.53E-22,0.251553093,0.912,0.723,2.69E-17,18,Esi2023femaleGene21351
1164,0,3.961310941,0.981,0.019,0,23,Esi2023femaleGene33235
1165,0,3.802684173,0.952,0.012,0,23,Esi2023femaleGene02547
1166,0,3.769491353,0.81,0.036,0,23,Esi2023femaleGene28832
1167,0,3.763384117,0.905,0.017,0,23,Esi2023femaleGene05859
1168,0,3.735838822,0.924,0.016,0,23,Esi2023femaleGene19260
1169,0,3.613149168,0.81,0.011,0,23,Esi2023femaleGene04211
1170,0,3.522632791,0.943,0.005,0,23,Esi2023femaleGene25008
1171,0,3.217207754,0.971,0.003,0,23,Esi2023femaleGene30805
1172,0,3.177891126,0.933,0.045,0,23,Esi2023femaleGene01744
1173,0,3.091139929,0.676,0.021,0,23,Esi2023femaleGene13840
1174,0,2.909980433,0.943,0.028,0,23,Esi2023femaleGene13837
1175,0,2.787247738,0.781,0.004,0,23,Esi2023femaleGene12341
1176,0,2.698781661,0.895,0.045,0,23,Esi2023femaleGene23576
1177,0,2.666190865,0.81,0.009,0,23,Esi2023femaleGene04691
1178,0,2.612775744,0.886,0.007,0,23,Esi2023femaleGene19268
1179,0,2.555525306,0.848,0.001,0,23,Esi2023femaleGene25010
1180,0,2.550068779,0.657,0.018,0,23,Esi2023femaleGene31115
1181,0,2.444806307,0.867,0.006,0,23,Esi2023femaleGene04647
1182,0,2.442849204,0.829,0.028,0,23,Esi2023femaleGene23121
1183,0,2.284469308,0.686,0.014,0,23,Esi2023femaleGene09110
1184,0,2.261642426,0.657,0.026,0,23,Esi2023femaleGene25100
1185,0,2.248165022,0.752,0.033,0,23,Esi2023femaleGene02797
1186,0,2.225457867,0.61,0.01,0,23,Esi2023femaleGene21179
1187,0,2.196299112,0.8,0.027,0,23,Esi2023femaleGene14427
1188,0,2.168844773,0.619,0.002,0,23,Esi2023femaleGene12342
1189,0,2.165220568,0.848,0.002,0,23,Esi2023femaleGene30806
1190,0,2.156714523,0.724,0.006,0,23,Esi2023femaleGene03846
1191,0,2.078983902,0.781,0.003,0,23,Esi2023femaleGene29410
1192,0,2.038844465,0.867,0.049,0,23,Esi2023femaleGene10248
1193,0,2.029709392,0.752,0.018,0,23,Esi2023femaleGene24658
1194,0,2.02607787,0.724,0.001,0,23,Esi2023femaleGene25009
1195,0,1.994972669,0.867,0.049,0,23,Esi2023femaleGene09473
1196,0,1.969710768,0.552,0.012,0,23,Esi2023femaleGene31637
1197,0,1.861337281,0.657,0.004,0,23,Esi2023femaleGene19319
1198,0,1.843390028,0.752,0.006,0,23,Esi2023femaleGene19263
1199,0,1.782257721,0.695,0.01,0,23,Esi2023femaleGene30811
1200,0,1.698560884,0.61,0.023,0,23,Esi2023femaleGene30017
1201,0,1.689140222,0.505,0.004,0,23,Esi2023femaleGene19269
1202,0,1.667834124,0.762,0.015,0,23,Esi2023femaleGene30810
1203,0,1.65051959,0.724,0.021,0,23,Esi2023femaleGene00896
1204,0,1.632764137,0.657,0.014,0,23,Esi2023femaleGene28007
1205,0,1.60080932,0.771,0.019,0,23,Esi2023femaleGene01743
1206,0,1.554717019,0.79,0.011,0,23,Esi2023femaleGene13836
1207,0,1.503779556,0.752,0.013,0,23,Esi2023femaleGene19266
1208,0,1.452123863,0.638,0.011,0,23,Esi2023femaleGene18538
1209,0,1.42749263,0.571,0.005,0,23,Esi2023femaleGene18856
1210,0,1.38506544,0.724,0.028,0,23,Esi2023femaleGene30419
1211,0,1.352374202,0.524,0.003,0,23,Esi2023femaleGene05536
1212,0,1.302552829,0.638,0.025,0,23,Esi2023femaleGene23120
1213,0,1.261581243,0.59,0.005,0,23,Esi2023femaleGene33237
1214,0,1.24692491,0.638,0.009,0,23,Esi2023femaleGene30807
1215,0,1.213657358,0.657,0.002,0,23,Esi2023femaleGene33236
1216,0,1.212155243,0.552,0.007,0,23,Esi2023femaleGene33185
1217,0,1.103022798,0.581,0.013,0,23,Esi2023femaleGene28694
1218,0,1.048510659,0.514,0.008,0,23,Esi2023femaleGene33234
1219,0,1.039292635,0.59,0.001,0,23,Esi2023femaleGene30218
1220,0,1.008028532,0.571,0.017,0,23,Esi2023femaleGene10247
1221,0,1.007157679,0.571,0.013,0,23,Esi2023femaleGene08176
1222,0,0.952439456,0.514,0.012,0,23,Esi2023femaleGene25286
1223,0,0.938651136,0.514,0.006,0,23,Esi2023femaleGene01041
1224,0,0.900563712,0.505,0.009,0,23,Esi2023femaleGene04209
1225,0,0.766913703,0.514,0.013,0,23,Esi2023femaleGene32809
1226,0,0.757839907,0.514,0.017,0,23,Esi2023femaleGene19205
1227,0,0.743577311,0.505,0.006,0,23,Esi2023femaleGene20816
1228,0,0.727199789,0.543,0.011,0,23,Esi2023femaleGene06367
1229,0,0.71622436,0.543,0.003,0,23,Esi2023femaleGene33188
1230,2.64E-296,1.245027598,0.667,0.032,8.33E-292,23,Esi2023femaleGene05630
1231,7.37E-294,1.027918725,0.505,0.018,2.32E-289,23,Esi2023femaleGene27800
1232,2.82E-262,2.810445227,0.895,0.07,8.90E-258,23,Esi2023femaleGene08560
1233,3.86E-259,1.659381037,0.648,0.035,1.22E-254,23,Esi2023femaleGene18547
1234,1.26E-255,1.048806588,0.514,0.022,3.97E-251,23,Esi2023femaleGene03449
1235,1.20E-249,2.394020948,0.895,0.075,3.79E-245,23,Esi2023femaleGene17498
1236,1.17E-235,1.375118822,0.648,0.038,3.70E-231,23,Esi2023femaleGene03448
1237,2.14E-228,1.140942466,0.533,0.027,6.76E-224,23,Esi2023femaleGene09108
1238,2.92E-215,1.265641285,0.752,0.057,9.21E-211,23,Esi2023femaleGene12391
1239,2.57E-210,1.012139397,0.581,0.034,8.10E-206,23,Esi2023femaleGene00465
1240,1.37E-208,0.784704843,0.514,0.027,4.33E-204,23,Esi2023femaleGene14928
1241,1.99E-206,0.768129226,0.514,0.027,6.28E-202,23,Esi2023femaleGene32665
1242,2.18E-206,1.297675684,0.724,0.055,6.86E-202,23,Esi2023femaleGene10766
1243,5.41E-201,0.919274309,0.514,0.028,1.70E-196,23,Esi2023femaleGene14762
1244,1.33E-192,1.374782374,0.657,0.049,4.19E-188,23,Esi2023femaleGene10520
1245,1.01E-187,1.690239074,0.771,0.07,3.20E-183,23,Esi2023femaleGene20925
1246,1.25E-182,1.904279705,0.705,0.058,3.93E-178,23,Esi2023femaleGene20915
1247,5.06E-175,0.858445755,0.533,0.034,1.59E-170,23,Esi2023femaleGene11615
1248,1.04E-171,1.450369317,0.705,0.063,3.27E-167,23,Esi2023femaleGene30808
1249,2.49E-170,2.904514682,0.905,0.116,7.84E-166,23,Esi2023femaleGene03489
1250,6.60E-169,1.090137932,0.629,0.049,2.08E-164,23,Esi2023femaleGene06656
1251,2.34E-167,1.482139565,0.619,0.048,7.36E-163,23,Esi2023femaleGene33088
1252,6.56E-166,0.719493436,0.514,0.033,2.07E-161,23,Esi2023femaleGene29294
1253,1.58E-165,0.800033196,0.552,0.038,4.97E-161,23,Esi2023femaleGene24556
1254,6.55E-160,1.181689801,0.705,0.066,2.06E-155,23,Esi2023femaleGene14303
1255,2.02E-157,0.818409739,0.505,0.034,6.37E-153,23,Esi2023femaleGene06168
1256,3.84E-155,1.50163902,0.8,0.091,1.21E-150,23,Esi2023femaleGene30695
1257,8.30E-153,1.408077136,0.667,0.06,2.61E-148,23,Esi2023femaleGene00638
1258,1.13E-147,0.907619136,0.514,0.038,3.55E-143,23,Esi2023femaleGene05332
1259,2.43E-140,0.981520734,0.6,0.054,7.65E-136,23,Esi2023femaleGene33239
1260,5.01E-133,0.924721561,0.514,0.041,1.58E-128,23,Esi2023femaleGene15102
1261,9.23E-133,0.7135689,0.552,0.047,2.91E-128,23,Esi2023femaleGene30466
1262,2.28E-132,1.770695609,0.79,0.104,7.19E-128,23,Esi2023femaleGene10087
1263,1.49E-129,1.018440851,0.524,0.043,4.70E-125,23,Esi2023femaleGene10698
1264,1.01E-127,0.749005979,0.514,0.042,3.19E-123,23,Esi2023femaleGene28341
1265,7.68E-125,2.712348578,0.952,0.174,2.42E-120,23,Esi2023femaleGene00087
1266,6.24E-119,0.827532448,0.667,0.075,1.97E-114,23,Esi2023femaleGene33550
1267,1.14E-112,1.123334352,0.59,0.065,3.60E-108,23,Esi2023femaleGene07105
1268,2.17E-109,0.830212974,0.581,0.062,6.83E-105,23,Esi2023femaleGene06339
1269,4.87E-106,1.154805451,0.695,0.095,1.53E-101,23,Esi2023femaleGene30505
1270,3.20E-104,3.153100608,0.886,0.175,1.01E-99,23,Esi2023femaleGene34496
1271,2.75E-103,0.798156139,0.581,0.065,8.67E-99,23,Esi2023femaleGene01602
1272,4.10E-101,0.974927006,0.552,0.06,1.29E-96,23,Esi2023femaleGene22639
1273,1.50E-97,1.050120211,0.667,0.092,4.72E-93,23,Esi2023femaleGene05809
1274,8.14E-94,0.848371088,0.552,0.065,2.56E-89,23,Esi2023femaleGene18986
1275,2.81E-93,0.911254695,0.619,0.082,8.86E-89,23,Esi2023femaleGene23831
1276,3.47E-93,0.896027699,0.61,0.078,1.09E-88,23,Esi2023femaleGene20453
1277,1.38E-89,1.212355102,0.638,0.095,4.35E-85,23,Esi2023femaleGene26574
1278,7.99E-89,2.184928042,0.505,0.06,2.52E-84,23,Esi2023femaleGene29041
1279,2.08E-88,3.060746674,0.819,0.174,6.55E-84,23,Esi2023femaleGene34499
1280,2.47E-88,0.813959644,0.6,0.079,7.78E-84,23,Esi2023femaleGene13859
1281,3.29E-83,0.746424115,0.562,0.074,1.04E-78,23,Esi2023femaleGene04092
1282,4.59E-83,0.780255888,0.581,0.079,1.45E-78,23,Esi2023femaleGene01307
1283,2.72E-75,1.299437962,0.79,0.171,8.56E-71,23,Esi2023femaleGene00272
1284,6.55E-75,0.751785418,0.524,0.071,2.06E-70,23,Esi2023femaleGene20454
1285,8.82E-75,0.573340852,0.533,0.071,2.78E-70,23,Esi2023femaleGene21294
1286,7.47E-72,2.751585256,0.8,0.204,2.35E-67,23,Esi2023femaleGene09766
1287,1.41E-69,0.867632676,0.667,0.118,4.44E-65,23,Esi2023femaleGene31840
1288,2.19E-69,1.086312286,0.819,0.182,6.89E-65,23,Esi2023femaleGene28668
1289,3.89E-67,1.780923149,0.762,0.177,1.23E-62,23,Esi2023femaleGene31089
1290,3.00E-62,1.046144618,0.619,0.113,9.45E-58,23,Esi2023femaleGene28665
1291,7.03E-58,0.668608122,0.533,0.091,2.22E-53,23,Esi2023femaleGene10101
1292,1.61E-57,0.60816524,0.505,0.081,5.06E-53,23,Esi2023femaleGene30020
1293,1.18E-56,0.679683057,0.59,0.11,3.72E-52,23,Esi2023femaleGene22206
